indicator_id,domain_id,subdomain_id,indicator_kind,indicator_label,research_prompt,knowledge_status,verification_status,ocm_code,version,status
IND-000153,DOM-06,DOM-06-S11,variation_change,"Document site, kili, gender, generation and historical variation in ritual sequence.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000154,DOM-06,DOM-06-S12,presence_form,"Document the presence, local name and form of wedding actors.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000155,DOM-06,DOM-06-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for wedding actors.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000156,DOM-06,DOM-06-S12,variation_change,"Document site, kili, gender, generation and historical variation in wedding actors.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000157,DOM-06,DOM-06-S13,presence_form,"Document the presence, local name and form of wedding objects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000158,DOM-06,DOM-06-S13,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for wedding objects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000159,DOM-06,DOM-06-S13,variation_change,"Document site, kili, gender, generation and historical variation in wedding objects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000160,DOM-06,DOM-06-S14,presence_form,"Document the presence, local name and form of food and drink.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000161,DOM-06,DOM-06-S14,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for food and drink.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000162,DOM-06,DOM-06-S14,variation_change,"Document site, kili, gender, generation and historical variation in food and drink.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000163,DOM-06,DOM-06-S15,presence_form,"Document the presence, local name and form of song/music/dance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000164,DOM-06,DOM-06-S15,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for song/music/dance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000165,DOM-06,DOM-06-S15,variation_change,"Document site, kili, gender, generation and historical variation in song/music/dance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000166,DOM-06,DOM-06-S16,presence_form,"Document the presence, local name and form of post-marriage.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000167,DOM-06,DOM-06-S16,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for post-marriage.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000168,DOM-06,DOM-06-S16,variation_change,"Document site, kili, gender, generation and historical variation in post-marriage.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000169,DOM-06,DOM-06-S17,presence_form,"Document the presence, local name and form of divorce.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000170,DOM-06,DOM-06-S17,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for divorce.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000171,DOM-06,DOM-06-S17,variation_change,"Document site, kili, gender, generation and historical variation in divorce.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000172,DOM-06,DOM-06-S18,presence_form,"Document the presence, local name and form of remarriage.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000173,DOM-06,DOM-06-S18,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for remarriage.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
